2.798719878871380184e-01,2.359513075454646724e+00,-1.110702864042957927e+00,-5.402045005277515966e-01,-2.525603776354006236e-01,-1.036061332132152568e+00,-8.213767485573770788e-01,-2.964368759869733805e-01,-7.033964730347551375e-02,-1.278196757504804326e+00,-7.784914433565399694e-01
-8.650588716511542486e-01,6.051720182376015833e-01,-1.365026629738919306e+00,1.238432615477677023e-01,7.633845273128090358e-01,-6.007080785881812462e-02,-3.941278747161318097e-01,-7.017949121498922027e-01,8.236834155640267996e-01,-1.626767855255470685e-01,7.930767000006675449e-01
-1.710912402360472484e+00,6.668808772822681918e-01,-6.636279533472763115e-01,-6.305425628310709074e-01,-7.406570119149517017e-01,-3.681970952698193633e-02,7.478788516749268478e-01,-2.418758033566439813e+00,2.062650612258928540e+00,7.355613152755333672e-01,2.742620697713156197e+00
-1.208538129512647247e-01,-1.344095823114671573e+00,4.661044832720036557e-01,-2.450721618275207014e-01,-8.240293866687684599e-01,1.891910240687850298e+00,2.162276593427900073e-01,-8.992770323318507453e-01,-2.619160179179388925e-01,2.068363158432967364e+00,1.809973733937683127e+00
-8.677648513818588816e-01,1.426042232637514617e+00,-1.226951798380690795e+00,1.451760512545910986e-01,-1.688987725052365774e-01,-1.008201520908821536e+00,-1.020463567625058188e+00,-1.221224307182672275e-01,1.297979144138105223e+00,-3.165017403482336400e-01,-3.998861681081066211e-01
1.716208013957229994e+00,3.115238130239260661e-01,1.782382638162198552e+00,-2.629623835284058408e-01,3.729078695273278510e-01,-6.663905269771248641e-01,-1.962684821711288552e-01,1.938510526247329224e+00,-5.289884555297903468e-01,-4.295312958072885490e-01,-1.467653936029478023e+00
-6.360726997435033059e-02,-1.009935621739996181e+00,3.135102238544268949e-01,-9.750599247740554532e-02,-2.313948587823129177e-01,-4.504670175681518840e-01,3.312099912511346639e-02,-3.847841402788930720e-01,-2.619160179179388925e-01,8.941316089811178758e-01,5.157411452905715787e-01
-4.291023211172491081e-01,-9.918798603347647180e-01,3.923234462168763148e-01,-5.949335176340887488e-01,-5.106165062939084232e-01,-1.155646214208855271e+00,-1.012364453351950022e+00,-4.923210987850344944e-01,-3.194570881697572640e-01,1.975128003856761350e+00,-2.862049891668050350e-03
-6.633837752624149875e-01,-9.197530491142094089e-01,1.294169721294445574e-01,-5.249739615450474961e-01,-3.043092724723688858e-01,1.552740037812319340e-01,-5.868933702918939233e-01,-1.453784406039073662e+00,-1.371259591635367592e-01,2.725431178540905774e-01,1.133598662694668135e+00
-6.269521263954586088e-01,2.327072253586430328e+00,-1.132083330333684579e+00,-3.498691934375807167e-01,-4.984629845033640705e-01,2.364756696543864334e-01,-6.405332408270010547e-02,8.963088084286531532e-02,2.082581324101755449e-01,-5.665592807147423748e-01,-6.536642873503567541e-01
-8.078123286742393550e-01,5.494786513418222773e-01,-1.314161876599726941e+00,-9.750599247740554532e-02,-2.313948587823129177e-01,-1.576698602861515697e-01,-2.110212144984552618e-01,-7.849452785423109979e-01,1.850955135158108555e-01,-7.497925602514717847e-01,3.308507754838420634e-01
1.298460829121084181e+00,4.131270978028017682e-01,1.256548372971311611e+00,-3.078307055683381921e-01,1.994652560039262168e+00,-9.631459238534896272e-01,-7.715727624341061075e-01,1.496069653209842754e+00,-8.784876800401331121e-01,-2.153122798541725058e-01,-1.804955664105977187e+00
-6.360726997434957841e-01,-1.070661404929872607e+00,2.950027649609934244e-01,-5.737179292314866785e-01,-5.681306579581520966e-01,-1.018187279232242615e+00,-9.156507357760276244e-01,-5.006063680415067108e-01,-5.173511787372252479e-01,2.233603579733721034e+00,-1.900717681272138804e-01
-1.707102463441800833e-03,-3.414202215670655294e-01,5.126563023366828009e-01,-3.248531418370800838e-01,-3.301178759890144310e-01,-8.570727826029427288e-01,-9.713779627943202044e-01,-1.425022878451420505e+00,-1.504426185118603598e-01,2.630335423979449638e-01,1.702498639518580603e+00
9.631387872886797430e-01,-8.869840206966718155e-01,1.263430266770931176e+00,-2.105596820829104265e-01,-3.490427497498075904e-01,-9.498754150285384501e-01,-9.129300786662153389e-01,-3.479634397086007191e-01,-8.590478784384049105e-01,5.843817837122029790e-02,1.128001677889631571e+00
-8.557395740368833881e-01,1.510945092012137225e+00,-1.233724551274482772e+00,-4.973072983789124657e-01,-2.587952790022893801e-01,-6.736582793512391198e-01,-8.161718609400927527e-01,-2.738362653721234663e-01,1.229112064241275837e+00,-2.537026141296986892e-01,-4.997226925036774015e-01
-3.498399848589227590e-01,8.836388527164973361e-01,1.127346274081503674e+00,-5.402045005277515966e-01,5.940603764881075000e-01,4.279244542778490312e-01,2.016776484816609649e+00,3.616458958258630951e-02,-6.450687591468684534e-01,3.070158342551925212e-01,-1.055826998066634381e+00
-1.265784672489556506e+00,-1.177015722427333655e+00,-9.340780125911166132e-02,-1.712890771524633038e-01,-3.372224530477515025e-01,7.207216115598493733e-01,3.688165428575204685e-01,-2.080896116950536612e-01,6.959658351543835941e-01,1.833516848542597000e+00,1.459604056771109104e-01
3.423074263463958822e-01,-6.889333392384694443e-01,9.645490866413766184e-01,-5.402045005277515966e-01,-3.614699948259019746e-01,-8.781335491575534835e-01,-9.595455870136835319e-01,-9.895935310809758079e-01,-3.036665990584340724e-01,1.895926793100074781e-01,1.620001275479101999e+00
3.943650738409668066e-01,1.412725838226400299e+00,-1.442725543983040259e-01,-6.139875852028092718e-01,-1.890638210761375060e-01,-5.480660699954852388e-01,-7.603411951514849054e-01,9.852736437688595916e-02,-1.341984375082956871e-01,7.216952436482305944e-02,-4.087107037430793288e-01
1.283662245225952958e+00,4.167263673811493763e-01,1.237920832748834243e+00,-3.094201540482893753e-01,2.052102438171745202e+00,-9.736584055563414219e-01,-7.919527648990877244e-01,1.480396301919998603e+00,-8.908685979324423299e-01,-2.077236276870536025e-01,-1.816904488902655768e+00
-5.613180382640485799e-01,2.839408484391849452e+00,-1.136630081048946028e+00,-3.188552465025784599e-01,-3.848898683072448090e-01,2.786773830335860236e-01,-3.028970469585301473e-02,4.476250523340485898e-02,1.172116080161988982e-01,-7.221503075587870635e-01,-5.729535777000772656e-01
-4.121094453714252981e-01,5.742615726555944988e+00,-1.357588350581194536e+00,-3.188552465025784599e-01,1.012655213300348578e+00,-9.932437254784476366e-01,-1.090852033474176253e+00,-9.891956939973256535e-01,1.171349930677022089e+00,-1.487285755538978682e+00,3.908507145305963326e-01
-8.938303086777912299e-01,1.525893321316154960e+00,-1.268919507545834380e+00,-5.279709748904753974e-01,-1.200470710505097127e-01,-9.438563819587523218e-01,-1.040061152885602080e+00,-4.152027750002206252e-01,1.508483376849374835e+00,-2.373087990903488542e-01,-4.063953412189589276e-01
4.115390367340415523e+00,6.330187016854912363e-01,1.127346274081503674e+00,1.230589531673633052e+00,1.707499994263534382e-01,-5.480660699954852388e-01,-6.993056417455927321e-01,3.336194755780678367e+00,-2.496973675086693323e+00,4.831505666729701276e-01,6.081863301939363087e-01
9.194373951905410181e-01,-1.177612866972919781e+00,1.422689065564328725e+00,1.389163195171496945e-01,-2.309409851940534830e-01,-9.772926091745924859e-01,-8.945539702949640848e-01,-6.302132238834329270e-03,-1.028221500375797959e+00,9.092732558701088763e-01,9.053985986837680411e-01
9.095839606331983518e-01,-1.009935621739996181e+00,7.204282489679650903e-01,-1.712890771524633038e-01,-8.323622681069889340e-02,-4.504670175681518840e-01,4.603698729663587286e-01,7.637302955160053530e-01,-6.450687591468684534e-01,-9.259272926692493355e-01,-8.709366282599048104e-01
-3.498399848589227590e-01,-2.302284851990869241e-01,-4.254304811991931057e-02,-4.664214158526939769e-01,-5.277121227255406888e-01,-6.456651224228187047e-01,-4.551634281220239830e-01,-6.777336840789387196e-02,5.043894645399201737e-01,-1.039652080529545469e-01,-7.784914433565399694e-01
-8.343433966011222225e-01,1.519521953572437134e+00,-1.204680051146184372e+00,5.651646570851653895e-01,-1.565420013453685255e-01,-1.050936446212410891e+00,-1.011555182585131663e+00,3.564727403741585476e-02,1.158172426679834555e+00,-4.107628455837493697e-01,-3.661542997030724500e-01
-5.215796137896664408e-01,5.773253347897119303e-01,-8.563790983469962148e-01,-9.750599247740554532e-02,-1.467327833699620665e-01,3.752824456851531348e-02,-3.941278747161318097e-01,3.271908719559654677e-01,1.717706478431529016e+00,1.895926793100074781e-01,3.308507754838420634e-01
-9.223054146280686982e-01,-1.399789190010450435e+00,5.918645815846539093e-02,-9.750599247740554532e-02,-1.585988065379925871e+00,1.989509293115183874e+00,1.650563164381256165e+00,-3.165124516524584042e+00,-3.257748081227618830e-01,-1.571754644867766615e+00,1.162857439614126465e+00
1.719087889853230910e+00,4.191478574892367193e-01,1.785725787766152317e+00,-2.499784615532189280e-01,-2.920224604964377635e-01,-4.831663431459642943e-01,3.717963560327090106e-02,1.985333382315629169e+00,-3.641553712045094149e-01,-5.227544518673877816e-01,-1.290131734651992712e+00
-1.781003559281791049e-01,-7.871621541568790681e-01,1.609159644368498288e-01,-4.664214158526939769e-01,-2.737258964884883849e-01,1.599113083405850011e+00,1.162278737134118778e+00,2.284498118649861964e-01,5.043894645399201737e-01,-2.800999404707321672e-01,-1.333162552776730125e+00
1.367556304448514393e+00,-7.314687872610997621e-01,1.076481520942311310e+00,-3.188552465025784599e-01,8.057155650189844476e-01,-6.007080785881812462e-02,9.415655253100564670e-02,6.597923375255251299e-01,-1.794526982833656970e+00,8.941316089811178758e-01,-6.860462584531752395e-01
-3.989268377545612809e-01,-8.945797346177674081e-01,2.426506358742775982e-01,-5.402045005277515966e-01,-2.963998389534633904e-01,-5.655639116122707089e-02,-7.341732985795721422e-01,-1.230221559410783039e+00,-3.280742812528993912e-01,2.378216180240791400e-01,9.350386677953972381e-01
-3.498399848589227590e-01,-1.188417514075283815e-01,5.918645815846539093e-02,-3.188552465025784599e-01,1.425848601651685463e-03,7.207216115598493733e-01,2.467454360457360940e-01,6.597923375255251299e-01,6.959658351543835941e-01,4.831505666729701276e-01,-1.148272182970000665e+00
-6.933192427204106778e-01,8.836388527164973361e-01,-9.581086046253808330e-01,-3.188552465025784599e-01,-5.065466038724529829e-01,2.575103607679184226e+00,1.857098826398439206e-01,-3.380120591832115884e-01,6.959658351543835941e-01,-3.388115179433247026e-01,-2.238203339363497857e-01
5.192813065157186880e-02,-1.129713137345090157e+00,7.139225958010747553e-01,-4.243076318686217485e-01,-4.094183389575890564e-01,1.071003222271512456e+00,7.325115190991859926e-02,-1.091633221383347951e+00,-1.202590633574869727e+00,2.729700449796226280e-01,9.914740949477589549e-01
2.361034219673926238e+00,-1.235573166021405322e+00,2.255383415357190113e+00,-2.223060309227677112e-01,-3.073493019959736006e-01,-9.384622797048189913e-01,-5.350317994400727306e-01,9.621066090144032579e-01,-2.663741099577097593e+00,9.830360927784264069e-01,-5.032737656590166031e-01
5.088581597947945678e-02,4.937852844460430268e-01,-7.546495920686117076e-01,-5.402045005277515966e-01,-3.160569341946637967e-01,2.184707397969850806e+00,2.603222422167376232e-03,-8.784894407337315858e-01,4.405306743350971832e-01,1.363824228761857382e+00,1.255302624517492971e+00
-6.118685420773467554e-01,-8.664029872087846140e-01,2.010277669120411059e-01,-4.238342309071637670e-01,-5.741651410384633891e-01,-1.880538412885510158e-02,-5.484566970390654106e-01,-1.103018025092381116e+00,-5.038512524000979820e-01,5.261029743514767931e-01,8.126198698981027535e-01
-9.083527601650134287e-01,1.312517958745995639e+00,-1.253999204040501692e+00,-3.648693472850559338e-01,-1.839051659725883525e-01,-9.563030843668927083e-01,-1.031282148736439641e+00,-3.137221808601950990e-01,1.467764161956634394e+00,-2.020285324583250830e-01,-4.408510515008552400e-01
1.882775191240745993e+00,-3.137685355427558553e-01,6.695634958287730587e-01,-8.353368392279824084e-01,8.608792401400255923e-02,-9.384622797048189913e-01,-5.467167582308622986e-01,1.608901391711856088e-01,-1.539091822014370781e+00,-4.525363058036201147e-02,-3.778956421086556161e-01
1.075646301840386121e+00,-1.119162579322116047e+00,1.390659476211221435e+00,1.079421280584712817e-01,-2.753674845851413200e-01,-9.977786850101544314e-01,-9.009596624848014157e-01,8.096432523715607621e-02,-1.028221500375797959e+00,5.765365687546097906e-01,7.695686582259917419e-01
-2.142590143375309175e-01,2.430331722831047259e-02,3.893576801573580548e-01,-3.957758309842684952e-02,-2.346434975877926821e-01,-7.462602182856499233e-01,-8.833491203265921854e-01,-2.240241305193149568e+00,-7.069672464139686863e-01,3.603205220531507935e-01,2.440063031636697133e+00
-9.795519576049835919e-01,1.134259003747503991e+00,-1.263297123460534799e+00,3.960563664650767368e+00,7.422190084597212190e-01,5.112678970789853672e+00,2.382989805251962689e+00,1.387358043458944090e+00,1.015259786178492885e+00,-7.497925602514717847e-01,-5.011558886464441143e-01
1.386358250045586216e-01,-6.330908040234006773e-01,6.008774044642510859e-01,-5.402045005277515966e-01,-3.957752080297446406e-01,-8.966677783157599446e-01,-1.020744617174994762e+00,-8.357510837205308629e-01,2.216082769965917465e-01,1.918783023818829980e-01,1.152060854514829868e+00
-5.757109588699239611e-01,3.466771830987447900e-01,-1.134479128685291327e+00,-8.441565353639925995e-01,-3.149051654347684304e-01,-1.093349667634369027e+00,-9.723049394109974930e-01,-1.193010617995627687e+00,-9.192457197430695670e-01,-1.077812755028930036e+00,-5.936010735498088442e-01
-5.575161473173877447e-01,1.827355075187091948e+00,-9.471362491079309276e-01,2.201199878197229065e+00,-1.133279494183321301e-01,-1.195243764279676713e+00,-9.208753881538027652e-01,7.758854843681397551e-01,5.177519224043217738e-01,-7.930287462716780755e-01,-2.823011509412334252e-01
3.371185308640524125e-01,3.545518672065948174e-01,7.204282489679650903e-01,3.960563664650767368e+00,-1.973967025143603254e-02,1.403914978551183301e+00,1.925223154707771167e+00,1.595233959439962268e+00,-2.619160179179388925e-01,-5.149462503611023090e-01,-1.055826998066634381e+00
1.021731364521652807e+00,8.201592623592082187e-01,9.549718647718137277e-01,6.180819236118787474e-01,-2.171303335075628338e-01,-7.764192791590085463e-01,-3.034915548759913873e-01,1.642451215632932726e+00,-6.946744081372857593e-02,-6.130661808133058832e-01,-9.623716933040009636e-01
1.267524221907018411e+00,-1.047365651334695835e+00,1.351316194720628694e+00,6.989523585302764852e-02,-3.299384081120034229e-01,-1.022942587030582606e+00,-9.088280415697931325e-01,1.881573573835906288e-01,-1.028221500375797959e+00,1.678222078206520473e-01,6.027230729340183890e-01
1.181475621644641816e+00,-1.079563338042529352e+00,1.368959883482830042e+00,8.695755244200800704e-02,-3.054658081230051669e-01,-1.011657710973736135e+00,-9.052994281349477923e-01,1.400861130690934930e-01,-1.028221500375797959e+00,3.511121801806078579e-01,6.775457991202604724e-01
-7.505657856973250164e-01,3.823985506544844704e-01,1.609159644368498288e-01,1.451938785698805967e+00,-4.007190096070143981e-01,4.279244542778490312e-01,1.955740931410717476e+00,1.252238698071342915e+00,-7.033964730347551375e-02,3.007748397994446599e+00,-2.238203339363497857e-01
-1.327347503992640232e-02,-7.938873500022212149e-01,7.774351236119712016e-01,5.188969889909866851e-02,-3.063584706782825351e-01,-5.468560391533426879e-01,-6.948637812658894353e-01,-3.203119058499199201e-01,2.489543037206338461e-01,6.345661959627663107e-01,1.616212506519692615e+00
3.084952593755952321e+00,-6.479287369174311362e-01,2.093776583726157714e+00,2.714094308978828862e-01,-4.090518910452346085e-02,1.351272969958487447e-01,-8.895010768667090117e-02,2.426737623363918850e+00,-1.602950612219190774e+00,8.354200315085252848e-01,-4.087107037430793288e-01
-8.908488720484201151e-01,1.385703729225792769e+00,-1.249322224805330839e+00,-5.199328769148223728e-01,-2.220163167693330053e-01,-8.133257496406781639e-01,-9.315905787183226261e-01,-3.296132605063367693e-01,1.385770418046948338e+00,-2.056922094712856641e-01,-4.760991004510480851e-01
-2.925934418820083649e-01,1.039317161755887037e-01,4.152397301328112911e-01,-2.450721618275207014e-01,-2.737258964884883849e-01,5.255235067051824416e-01,6.129587564810892175e-01,3.479784635540268400e-01,-3.896335983275820425e-01,-5.736578278336941228e-01,-1.148272182970000665e+00
3.263925678011370124e-01,1.679528895350965945e+00,3.028909509877175665e-02,-2.917225713201024861e-01,-4.476945186677219191e-01,6.901788385040352747e-02,7.171159983706434926e-02,8.827438932048596865e-01,-1.473798032300568384e-01,-5.891887178077840348e-01,-9.240140297451224782e-01
-5.847287880500221524e-01,-8.928064030292739428e-01,1.889706468042386678e-01,-4.588137190181897918e-01,-4.838567571438002757e-01,2.746490816191175105e-02,-5.846267830437685831e-01,-1.168308029853196262e+00,-4.887139902309193817e-01,4.426000575829513450e-01,8.345333291990392199e-01
-6.360726997434957841e-01,4.937852844460430268e-01,-1.059838110903765562e+00,1.238432615477677023e-01,-2.102293399292252118e-01,-6.007080785881812462e-02,1.192796513837064865e+00,3.791598509512055237e-01,1.270694946997776409e+00,-6.910809827788791937e-01,-8.709366282599048104e-01
-6.933192427204106778e-01,3.267051837587051644e-01,-1.263297123460534799e+00,-1.712890771524633038e-01,-1.044017456637886671e-01,8.183206639871828392e-01,1.467456504163579645e+00,3.687660551521459995e-01,1.526130107817062820e+00,-7.497925602514717847e-01,-6.860462584531752395e-01
-2.353468989050934990e-01,8.836388527164973361e-01,-2.968668138158809255e-01,-3.188552465025784599e-01,-1.467327833699620665e-01,1.696712135833183588e+00,2.901792009202046163e+00,-2.756492843889119526e-01,-3.896335983275820425e-01,-8.672157151966568556e-01,-5.011558886464441143e-01
9.095839606331983518e-01,-7.455017615969840653e-03,1.534264299195041925e+00,-9.750599247740554532e-02,1.284189617201779987e-01,1.403914978551183301e+00,1.857098826398439206e-01,1.920715265683065887e-01,-7.727863395565115479e-01,6.005737216181552540e-01,1.070412254710761735e+00
-1.781003559281791049e-01,1.551959255465848564e+00,-9.340780125911166132e-02,6.403248542731713178e-01,-2.313948587823129177e-01,1.794311188260516943e+00,1.192796513837064865e+00,-2.619818521171334014e-02,-7.727863395565115479e-01,-1.395619912449989286e+00,-1.148272182970000665e+00
6.233512457486253266e-01,-7.314687872610997621e-01,2.117807175760421656e-01,-2.450721618275207014e-01,6.492240516091483948e-02,-2.552689127134850078e-01,4.908876496693048153e-01,-6.777336840789387196e-02,-1.539091822014370781e+00,-1.626767855255470685e-01,5.351522077374613884e-02
2.054514820171490008e+00,-5.643886865737622882e-01,1.992047077447773207e+00,4.189756002479984032e-01,4.670672633695812093e-01,-5.480660699954852388e-01,-6.993056417455927321e-01,1.699171917430442269e+00,-1.028221500375797959e+00,1.128977918871487462e+00,-3.892996412961861885e-02
-1.301591632278552568e+00,1.059065585708901525e+00,-7.491265003160738623e-01,-7.142999363938450363e-01,-8.238711153373466933e-01,-2.728151516987122882e-01,7.920670617048339857e-01,-1.920828962231261983e+00,1.013827218072947733e+00,8.565302235424239186e-01,1.867796981358160302e+00
4.516116168178812007e-01,-1.288402456218892267e+00,7.204282489679650903e-01,-3.926383311776361906e-01,-4.007190096070143981e-01,-5.480660699954852388e-01,-6.687878650426466454e-01,-7.797483806428100461e-01,-2.619160179179388925e-01,1.128977918871487462e+00,1.162857439614126465e+00
-5.788261567665813345e-01,1.039317161755887037e-01,-1.212432370321342434e+00,-6.877706698778668359e-01,-3.160569341946637967e-01,1.351272969958487447e-01,-1.194678843896169879e-01,-5.874631583603524554e-01,3.766718841302770238e-01,-1.043350447614434406e+00,-1.333162552776730125e+00
8.523374176562839022e-01,-1.288402456218892267e+00,6.186987426895806941e-01,-6.139875852028092718e-01,-5.277121227255406888e-01,-1.231259436986819278e+00,-1.126554515586837946e+00,-1.003214990322330857e+00,-1.092080290580618174e+00,-5.149462503611023090e-01,9.779670698073970048e-01
1.282094158552566476e+00,-1.041913868806729981e+00,1.348328726863218030e+00,6.700620719980476814e-02,-3.340821621103755579e-01,-1.024853366853842429e+00,-9.094255140915489255e-01,1.962968853015261694e-01,-1.028221500375797959e+00,1.367871499939593560e-01,5.900539257676884475e-01
2.798719878871380184e-01,-1.288402456218892267e+00,5.678339895503883294e-01,-1.712890771524633038e-01,-5.700431604317161005e-01,3.303254018505156209e-01,7.960654166987657376e-01,-6.758104226522722024e-01,5.043894645399201737e-01,3.657274117277850567e-01,1.255302624517492971e+00
-7.505657856973250164e-01,2.710118168629259139e-01,-7.546495920686117076e-01,-4.664214158526939769e-01,8.608792401400255923e-02,1.794311188260516943e+00,2.382989805251962689e+00,-5.874631583603524554e-01,8.236834155640267996e-01,-1.043350447614434406e+00,5.351522077374613884e-02
-4.673146062377939169e-01,5.306491977854219222e+00,-1.353134649772747000e+00,-3.447305406103791658e-01,9.137235378704232636e-01,-1.024652194128404359e+00,-1.115852110676788689e+00,-9.486716913256852957e-01,1.244160994077706528e+00,-1.355187894805976123e+00,3.206326810000114658e-01
3.371185308640524125e-01,1.189952370643283297e+00,-4.494610732334578529e-01,-2.372290780234779031e-02,-2.102293399292252118e-01,-6.007080785881812462e-02,6.363877582805956001e-02,3.427815656545259437e-01,-7.089275493516885573e-01,-1.102062025087026997e+00,-6.860462584531752395e-01
-4.070865278358376527e-01,1.384879154778510868e+00,-1.365026629738919306e+00,-6.139875852028092718e-01,-2.313948587823129177e-01,1.696712135833183588e+00,-2.791455428077871392e-02,-3.172244675850924844e-01,-6.480857098652509363e-03,-2.213883629981396040e-01,2.384055905804756681e-01
9.668305036101126904e-01,1.596250830713679680e-01,-1.442725543983040259e-01,-2.450721618275207014e-01,-1.678983022230497724e-01,3.303254018505156209e-01,3.688165428575204685e-01,1.231451106473223867e+00,-8.366451297613317628e-01,-5.736578278336941228e-01,-3.162655188397145434e-01
-1.781003559281791049e-01,1.078565636851724685e+00,-1.442725543983040259e-01,1.976263462228251278e-01,-8.323622681069889340e-02,-5.480660699954852388e-01,4.908876496693048153e-01,6.214907908020635835e-02,2.489543037206338461e-01,-5.736578278336941228e-01,-4.087107037430793288e-01
-9.795519576049835919e-01,2.710118168629259139e-01,-1.263297123460534799e+00,-3.926383311776361906e-01,-5.277121227255406888e-01,2.087108345542517451e+00,2.162276593427900073e-01,-1.554086167671968166e+00,2.489543037206338461e-01,6.005737216181552540e-01,1.070412254710761735e+00
1.700318980208049613e+00,3.153882987212081046e-01,1.762382507247203689e+00,-2.646689522595421229e-01,4.345910048193232789e-01,-6.776776324020707953e-01,-2.181502074273547476e-01,1.921682266910364811e+00,-5.422816749101564415e-01,-4.213834654980781469e-01,-1.480483223061457521e+00
-1.781003559281791049e-01,1.022872269955945379e+00,-2.460020606766885887e-01,-1.712890771524633038e-01,-2.525603776354006236e-01,-2.552689127134850078e-01,1.070725407025280518e+00,7.773977277876684133e-02,-4.534923885324022019e-01,-6.910809827788791937e-01,-8.709366282599048104e-01
1.573986409699963174e+00,-1.062034229882291014e-01,1.758779394107823579e+00,1.202989471008313327e+00,-1.548612582705752860e-01,-9.774045655184876447e-01,-8.579067748191181453e-01,7.437719593039247012e-01,-7.595687786452404167e-01,9.588836666982754331e-02,1.849164493302130508e+00
